user_id,avg_rating,rating_variance,review_count,avg_review_length,avg_sentiment,sentiment_variance,cluster,archetype,behavior_profile,affordability,durability,service_quality,social_proof,time_efficiency_x,ambience,food_quality,electronics,fashion,books_media,convenience,social_experience,luxury,positive_exaggeration,negative_exaggeration,uncertainty,dominant_value,rating_drift,sentiment_drift,emotional_trajectory,review_length,exclamation_count,question_count,uppercase_ratio,storytelling_score,slang_score,communication_style,soft_life,casual_slang,pidgin_staples,exclamations,social_enjoyment,expressiveness,proverbs,idioms,greetings,figurative_descriptions,conditional_phrases,persuasion,blame_criticism,humour_sarcasm,cultural_references,practical_survival,time_efficiency_y,time_efficiency_y,naija_narrative,hyperbole_narrative,kinship,oral_connectors,nigerian_identity,persona_summary,recommendation_tendency,cognitive_profile
DukuST_MiL27GGUvWaYQGg,3.2195121951219514,1.6957622935121424,41,493.2682926829268,0.2261046493378258,0.2339434617926147,2,Harsh Critic,"{'positivity': 'low', 'verbosity': 'high', 'emotional_stability': 'critical', 'review_style': 'analytical', 'expectation_level': 'high', 'decision_style': 'detail-oriented'}",0.0,0.24390243902439024,1.0,0.0,0.1951219512195122,0.21951219512195122,0.7073170731707317,0.04878048780487805,0.0,0.0,0.3902439024390244,0.3902439024390244,0.0,0.2682926829268293,0.0,0.4146341463414634,service_quality,0,0.18813131313131315,emotionally_stable,493.2682926829268,0.24390243902439024,0.04878048780487805,0.03212713977966115,0.0,0.0,balanced,0.0,0.04878048780487805,32.34146341463415,0.0,0.024390243902439025,31.634146341463413,0.0,0.0,0.04878048780487805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1951219512195122,0.2926829268292683,0.0,0.0,0.024390243902439025,0.0,pidgin_staples,"Archetype: Harsh Critic

    Communication Style:
    balanced

    Dominant Value:
    service_quality

    Emotional Trajectory:
    emotionally_stable

    Nigerian Identity:
    pidgin_staples","expects courteous, attentive, and reliable staff","{'archetype': 'Harsh Critic', 'communication_style': 'balanced', 'dominant_value': 'service_quality', 'emotional_trajectory': 'emotionally_stable', 'nigerian_identity': 'pidgin_staples', 'recommendation_behavior': 'expects courteous, attentive, and reliable staff'}"
Dv7W4E4utoNL6hAAY-1WeA,3.235294117647059,0.7524469885568253,17,1085.6470588235295,0.17361556419042024,0.12600628725790083,3,Emotional Storyteller,"{'positivity': 'moderate', 'verbosity': 'high', 'emotional_stability': 'reflective', 'review_style': 'narrative', 'expectation_level': 'balanced', 'decision_style': 'emotionally expressive'}",0.4117647058823529,0.17647058823529413,0.8823529411764706,0.0,0.35294117647058826,0.17647058823529413,1.8823529411764706,0.058823529411764705,0.0,0.0,0.4117647058823529,0.17647058823529413,0.35294117647058826,0.7647058823529411,0.058823529411764705,0.5294117647058824,food_quality,-1,-0.19031355645706563,emotionally_stable,1085.6470588235295,0.11764705882352941,0.35294117647058826,0.023550431091737805,0.0,0.0,balanced,0.0,0.47058823529411764,63.76470588235294,0.0,0.29411764705882354,62.23529411764706,0.0,0.0,0.0,0.0,0.0,0.0,0.058823529411764705,0.0,0.0,0.058823529411764705,0.35294117647058826,0.7058823529411765,0.0,0.0,0.058823529411764705,0.0,pidgin_staples,"Archetype: Emotional Storyteller

    Communication Style:
    balanced

    Dominant Value:
    food_quality

    Emotional Trajectory:
    emotionally_stable

    Nigerian Identity:
    pidgin_staples",prioritizes authentic and high-quality meals,"{'archetype': 'Emotional Storyteller', 'communication_style': 'balanced', 'dominant_value': 'food_quality', 'emotional_trajectory': 'emotionally_stable', 'nigerian_identity': 'pidgin_staples', 'recommendation_behavior': 'prioritizes authentic and high-quality meals'}"
E1ea7f0Tnekn0F3nZJUoEQ,3.8947368421052633,1.4867838833500564,19,395.2631578947368,0.26246937259141684,0.2284738700524239,1,Reactive Reviewer,"{'positivity': 'mixed', 'verbosity': 'moderate', 'emotional_stability': 'volatile', 'review_style': 'emotion-driven', 'expectation_level': 'variable', 'decision_style': 'experience-sensitive'}",0.05263157894736842,0.05263157894736842,1.263157894736842,0.0,0.15789473684210525,0.05263157894736842,0.47368421052631576,0.0,0.0,0.0,0.15789473684210525,0.21052631578947367,0.0,0.8421052631578947,0.05263157894736842,0.42105263157894735,service_quality,2,0.0028567447045708006,emotionally_stable,395.2631578947368,0.47368421052631576,0.3157894736842105,0.023743896363229555,0.0,0.0,balanced,0.0,0.05263157894736842,24.894736842105264,0.0,0.05263157894736842,24.210526315789473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05263157894736842,0.15789473684210525,0.3157894736842105,0.0,0.0,0.05263157894736842,0.0,pidgin_staples,"Archetype: Reactive Reviewer

    Communication Style:
    balanced

    Dominant Value:
    service_quality

    Emotional Trajectory:
    emotionally_stable

    Nigerian Identity:
    pidgin_staples","expects courteous, attentive, and reliable staff","{'archetype': 'Reactive Reviewer', 'communication_style': 'balanced', 'dominant_value': 'service_quality', 'emotional_trajectory': 'emotionally_stable', 'nigerian_identity': 'pidgin_staples', 'recommendation_behavior': 'expects courteous, attentive, and reliable staff'}"
E8UzMISZM1sq4EHQHn3g3Q,4.705882352941177,0.9851843661437778,17,345.11764705882354,0.29405513326069593,0.156002051061313,0,Warm Optimist,"{'positivity': 'high', 'verbosity': 'moderate', 'emotional_stability': 'stable', 'review_style': 'supportive', 'expectation_level': 'moderate', 'decision_style': 'emotionally positive'}",0.11764705882352941,0.058823529411764705,0.7058823529411765,0.0,0.29411764705882354,0.058823529411764705,0.8235294117647058,0.0,0.0,0.0,0.23529411764705882,0.0,0.0,0.35294117647058826,0.0,0.23529411764705882,food_quality,0,0.24165242165242162,emotionally_stable,345.11764705882354,1.7647058823529411,0.058823529411764705,0.03405100810786886,0.0,0.0,balanced,0.0,0.0,18.176470588235293,0.0,0.0,17.647058823529413,0.0,0.0,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29411764705882354,0.47058823529411764,0.0,0.0,0.058823529411764705,0.0,pidgin_staples,"Archetype: Warm Optimist

    Communication Style:
    balanced

    Dominant Value:
    food_quality

    Emotional Trajectory:
    emotionally_stable

    Nigerian Identity:
    pidgin_staples",prioritizes authentic and high-quality meals,"{'archetype': 'Warm Optimist', 'communication_style': 'balanced', 'dominant_value': 'food_quality', 'emotional_trajectory': 'emotionally_stable', 'nigerian_identity': 'pidgin_staples', 'recommendation_behavior': 'prioritizes authentic and high-quality meals'}"
E92DTiwPDQFkn5Fkpg72gg,3.375,1.5438048235879214,16,447.9375,0.11373584922022423,0.28334094292888623,2,Harsh Critic,"{'positivity': 'low', 'verbosity': 'high', 'emotional_stability': 'critical', 'review_style': 'analytical', 'expectation_level': 'high', 'decision_style': 'detail-oriented'}",0.0625,0.375,1.875,0.0,0.625,0.0,0.75,0.0,0.0625,0.0,0.5625,0.0625,0.0,0.375,0.0,0.25,service_quality,0,-0.5208333333333333,becoming_more_negative,447.9375,2.5,0.0,0.02493129111015397,0.0,0.0,balanced,0.0,0.0,26.875,0.0,0.0,26.4375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.625,0.625,0.0,0.0,0.0,0.0,pidgin_staples,"Archetype: Harsh Critic

    Communication Style:
    balanced

    Dominant Value:
    service_quality

    Emotional Trajectory:
    becoming_more_negative

    Nigerian Identity:
    pidgin_staples","expects courteous, attentive, and reliable staff","{'archetype': 'Harsh Critic', 'communication_style': 'balanced', 'dominant_value': 'service_quality', 'emotional_trajectory': 'becoming_more_negative', 'nigerian_identity': 'pidgin_staples', 'recommendation_behavior': 'expects courteous, attentive, and reliable staff'}"
EKp_KaxLz7kUJ0xba5Wvjg,4.708333333333333,0.5819385554072728,48,383.2291666666667,0.3140777359957851,0.14208210133358998,0,Warm Optimist,"{'positivity': 'high', 'verbosity': 'moderate', 'emotional_stability': 'stable', 'review_style': 'supportive', 'expectation_level': 'moderate', 'decision_style': 'emotionally positive'}",0.041666666666666664,0.14583333333333334,0.5416666666666666,0.0,0.1875,0.08333333333333333,0.6458333333333334,0.020833333333333332,0.020833333333333332,0.0,0.14583333333333334,0.14583333333333334,0.0,0.6666666666666666,0.0,0.0625,positive_exaggeration,1,0.13118055555555555,emotionally_stable,383.2291666666667,2.0416666666666665,0.0,0.022332456565522258,0.0,0.020833333333333332,balanced,0.0,0.0625,22.916666666666668,0.0,0.0,22.354166666666668,0.0,0.0,0.0,0.0,0.020833333333333332,0.0,0.0,0.0,0.0,0.020833333333333332,0.1875,0.25,0.0,0.0,0.0,0.0,pidgin_staples,"Archetype: Warm Optimist

    Communication Style:
    balanced

    Dominant Value:
    positive_exaggeration

    Emotional Trajectory:
    emotionally_stable

    Nigerian Identity:
    pidgin_staples",balanced preferences,"{'archetype': 'Warm Optimist', 'communication_style': 'balanced', 'dominant_value': 'positive_exaggeration', 'emotional_trajectory': 'emotionally_stable', 'nigerian_identity': 'pidgin_staples', 'recommendation_behavior': 'balanced preferences'}"
Eb8p_6274pnNXqG8I65tmA,3.466666666666667,1.1254628677422753,15,262.8666666666667,0.27614229347041847,0.2082711774925165,1,Reactive Reviewer,"{'positivity': 'mixed', 'verbosity': 'moderate', 'emotional_stability': 'volatile', 'review_style': 'emotion-driven', 'expectation_level': 'variable', 'decision_style': 'experience-sensitive'}",0.13333333333333333,0.0,0.6,0.0,0.06666666666666667,0.0,0.4666666666666667,0.0,0.0,0.0,0.0,0.4,0.0,0.3333333333333333,0.0,0.4,service_quality,-2,-0.3862698412698412,emotionally_stable,262.8666666666667,0.2,0.06666666666666667,0.02820883154483895,0.0,0.0,balanced,0.0,0.06666666666666667,16.533333333333335,0.0,0.0,16.333333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.06666666666666667,0.0,0.0,0.0,0.06666666666666667,pidgin_staples,"Archetype: Reactive Reviewer

    Communication Style:
    balanced

    Dominant Value:
    service_quality

    Emotional Trajectory:
    emotionally_stable

    Nigerian Identity:
    pidgin_staples","expects courteous, attentive, and reliable staff","{'archetype': 'Reactive Reviewer', 'communication_style': 'balanced', 'dominant_value': 'service_quality', 'emotional_trajectory': 'emotionally_stable', 'nigerian_identity': 'pidgin_staples', 'recommendation_behavior': 'expects courteous, attentive, and reliable staff'}"
ElN0bVArCpXS0jvvqMc5vQ,3.44,1.5297058540778354,25,1106.04,0.12351961164048493,0.1543055768107109,2,Harsh Critic,"{'positivity': 'low', 'verbosity': 'high', 'emotional_stability': 'critical', 'review_style': 'analytical', 'expectation_level': 'high', 'decision_style': 'detail-oriented'}",0.12,0.2,0.84,0.0,0.68,0.2,1.28,0.08,0.04,0.04,0.2,0.32,0.12,0.76,0.12,0.32,food_quality,3,0.36749999999999994,emotionally_stable,1106.04,0.96,0.64,0.02959454013802187,0.0,0.0,balanced,0.0,0.36,69.96,0.0,0.0,68.56,0.0,0.0,0.08,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.68,1.2,0.0,0.0,0.08,0.08,pidgin_staples,"Archetype: Harsh Critic

    Communication Style:
    balanced

    Dominant Value:
    food_quality

    Emotional Trajectory:
    emotionally_stable

    Nigerian Identity:
    pidgin_staples",prioritizes authentic and high-quality meals,"{'archetype': 'Harsh Critic', 'communication_style': 'balanced', 'dominant_value': 'food_quality', 'emotional_trajectory': 'emotionally_stable', 'nigerian_identity': 'pidgin_staples', 'recommendation_behavior': 'prioritizes authentic and high-quality meals'}"
F3m5hN8ph9Yti9kU_YCc5A,3.8666666666666667,0.833809387832792,15,891.8666666666667,0.2064379235658477,0.14639003531136024,3,Emotional Storyteller,"{'positivity': 'moderate', 'verbosity': 'high', 'emotional_stability': 'reflective', 'review_style': 'narrative', 'expectation_level': 'balanced', 'decision_style': 'emotionally expressive'}",0.13333333333333333,0.13333333333333333,1.8,0.0,0.13333333333333333,0.13333333333333333,1.4666666666666666,0.06666666666666667,0.13333333333333333,0.06666666666666667,0.6,0.26666666666666666,0.0,0.7333333333333333,0.0,0.8,service_quality,2,0.2857686781609195,emotionally_stable,891.8666666666667,1.6,0.9333333333333333,0.02728218272522446,0.0,0.0,balanced,0.0,0.26666666666666666,55.8,0.0,0.0,53.733333333333334,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13333333333333333,0.4666666666666667,0.0,0.0,0.13333333333333333,0.06666666666666667,pidgin_staples,"Archetype: Emotional Storyteller

    Communication Style:
    balanced

    Dominant Value:
    service_quality

    Emotional Trajectory:
    emotionally_stable

    Nigerian Identity:
    pidgin_staples","expects courteous, attentive, and reliable staff","{'archetype': 'Emotional Storyteller', 'communication_style': 'balanced', 'dominant_value': 'service_quality', 'emotional_trajectory': 'emotionally_stable', 'nigerian_identity': 'pidgin_staples', 'recommendation_behavior': 'expects courteous, attentive, and reliable staff'}"
FAglQiRDGCRaVsuMkwifQQ,3.7777777777777777,0.8473185457363234,27,1577.5185185185185,0.19737554207227315,0.11140261632692039,4,Deep Experience Analyst,"{'positivity': 'moderate', 'verbosity': 'very high', 'emotional_stability': 'stable', 'review_style': 'deeply descriptive', 'expectation_level': 'high', 'decision_style': 'deliberative'}",0.18518518518518517,0.25925925925925924,0.9259259259259259,0.037037037037037035,0.48148148148148145,0.2222222222222222,4.333333333333333,0.48148148148148145,0.0,0.14814814814814814,0.14814814814814814,0.7407407407407407,0.0,1.1851851851851851,0.0,0.2962962962962963,food_quality,-1,0.2090195105820106,emotionally_stable,1577.5185185185185,2.2962962962962963,0.14814814814814814,0.02898010139378076,0.0,0.037037037037037035,deeply_descriptive,0.0,0.2222222222222222,92.37037037037037,0.0,0.1111111111111111,89.29629629629629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037037037037037035,0.48148148148148145,1.2592592592592593,0.0,0.0,0.2222222222222222,0.07407407407407407,pidgin_staples,"Archetype: Deep Experience Analyst

    Communication Style:
    deeply_descriptive

    Dominant Value:
    food_quality

    Emotional Trajectory:
    emotionally_stable

    Nigerian Identity:
    pidgin_staples",prioritizes authentic and high-quality meals,"{'archetype': 'Deep Experience Analyst', 'communication_style': 'deeply_descriptive', 'dominant_value': 'food_quality', 'emotional_trajectory': 'emotionally_stable', 'nigerian_identity': 'pidgin_staples', 'recommendation_behavior': 'prioritizes authentic and high-quality meals'}"
FDNFzcsE2WI3Qd2UEjGp6A,4.435897435897436,0.7878976621655148,39,544.1538461538462,0.20283963674487732,0.12385353053493943,3,Emotional Storyteller,"{'positivity': 'moderate', 'verbosity': 'high', 'emotional_stability': 'reflective', 'review_style': 'narrative', 'expectation_level': 'balanced', 'decision_style': 'emotionally expressive'}",0.15384615384615385,0.15384615384615385,0.8461538461538461,0.02564102564102564,0.1282051282051282,0.10256410256410256,1.4615384615384615,0.02564102564102564,0.0,0.0,0.02564102564102564,0.10256410256410256,0.0,0.10256410256410256,0.0,0.1794871794871795,food_quality,-1,-0.014444444444444452,emotionally_stable,544.1538461538462,0.48717948717948717,0.05128205128205128,0.023704151135674128,0.0,0.07692307692307693,balanced,0.0,0.10256410256410256,31.307692307692307,0.0,0.0,30.564102564102566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1282051282051282,0.28205128205128205,0.0,0.0,0.02564102564102564,0.0,pidgin_staples,"Archetype: Emotional Storyteller

    Communication Style:
    balanced

    Dominant Value:
    food_quality

    Emotional Trajectory:
    emotionally_stable

    Nigerian Identity:
    pidgin_staples",prioritizes authentic and high-quality meals,"{'archetype': 'Emotional Storyteller', 'communication_style': 'balanced', 'dominant_value': 'food_quality', 'emotional_trajectory': 'emotionally_stable', 'nigerian_identity': 'pidgin_staples', 'recommendation_behavior': 'prioritizes authentic and high-quality meals'}"
FGxqIgtWft0oatKbuvvKnw,4.777777777777778,0.9428090415820634,18,238.05555555555554,0.3566125624632569,0.28754300994212195,0,Warm Optimist,"{'positivity': 'high', 'verbosity': 'moderate', 'emotional_stability': 'stable', 'review_style': 'supportive', 'expectation_level': 'moderate', 'decision_style': 'emotionally positive'}",0.05555555555555555,0.0,0.5,0.0,0.05555555555555555,0.16666666666666666,0.4444444444444444,0.0,0.0,0.0,0.1111111111111111,0.0,0.1111111111111111,0.5555555555555556,0.05555555555555555,0.1111111111111111,positive_exaggeration,0,0.12569444444444444,emotionally_stable,238.05555555555554,0.8333333333333334,0.05555555555555555,0.034869199554137496,0.0,0.0,balanced,0.0,0.0,12.777777777777779,0.0,0.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05555555555555555,0.05555555555555555,0.2222222222222222,0.0,0.0,0.05555555555555555,0.05555555555555555,pidgin_staples,"Archetype: Warm Optimist

    Communication Style:
    balanced

    Dominant Value:
    positive_exaggeration

    Emotional Trajectory:
    emotionally_stable

    Nigerian Identity:
    pidgin_staples",balanced preferences,"{'archetype': 'Warm Optimist', 'communication_style': 'balanced', 'dominant_value': 'positive_exaggeration', 'emotional_trajectory': 'emotionally_stable', 'nigerian_identity': 'pidgin_staples', 'recommendation_behavior': 'balanced preferences'}"
FTaNwFkvoHOX8DkGya7NKQ,4.875,0.5000000000000001,16,367.1875,0.3287138042802105,0.23886136200174513,0,Warm Optimist,"{'positivity': 'high', 'verbosity': 'moderate', 'emotional_stability': 'stable', 'review_style': 'supportive', 'expectation_level': 'moderate', 'decision_style': 'emotionally positive'}",0.25,0.5625,0.4375,0.0,0.0,0.0,0.8125,0.0,0.0,0.0,0.0625,0.0,0.0,0.6875,0.0625,0.0625,food_quality,0,0.5212121212121212,becoming_more_positive,367.1875,0.0625,0.0,0.034248190747900184,0.0,0.0,balanced,0.0,0.125,21.1875,0.0,0.0,20.6875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.125,0.0,0.0,0.0,0.0,pidgin_staples,"Archetype: Warm Optimist

    Communication Style:
    balanced

    Dominant Value:
    food_quality

    Emotional Trajectory:
    becoming_more_positive

    Nigerian Identity:
    pidgin_staples",prioritizes authentic and high-quality meals,"{'archetype': 'Warm Optimist', 'communication_style': 'balanced', 'dominant_value': 'food_quality', 'emotional_trajectory': 'becoming_more_positive', 'nigerian_identity': 'pidgin_staples', 'recommendation_behavior': 'prioritizes authentic and high-quality meals'}"
FnQvnUkRopiaz9lcmz0Jew,4.0,1.3627702877384937,15,362.93333333333334,0.20443276601044458,0.25128437260938025,1,Reactive Reviewer,"{'positivity': 'mixed', 'verbosity': 'moderate', 'emotional_stability': 'volatile', 'review_style': 'emotion-driven', 'expectation_level': 'variable', 'decision_style': 'experience-sensitive'}",0.06666666666666667,0.13333333333333333,0.26666666666666666,0.0,0.0,0.0,1.4,0.0,0.0,0.0,0.2,0.2,0.0,0.2,0.0,0.0,food_quality,0,-0.029166666666666702,emotionally_stable,362.93333333333334,1.0,0.0,0.02170158848982888,0.0,0.0,balanced,0.0,0.26666666666666666,23.4,0.0,0.06666666666666667,22.533333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13333333333333333,0.0,0.0,0.0,0.0,pidgin_staples,"Archetype: Reactive Reviewer

    Communication Style:
    balanced

    Dominant Value:
    food_quality

    Emotional Trajectory:
    emotionally_stable

    Nigerian Identity:
    pidgin_staples",prioritizes authentic and high-quality meals,"{'archetype': 'Reactive Reviewer', 'communication_style': 'balanced', 'dominant_value': 'food_quality', 'emotional_trajectory': 'emotionally_stable', 'nigerian_identity': 'pidgin_staples', 'recommendation_behavior': 'prioritizes authentic and high-quality meals'}"
GMXl9-YviSIFq7VS-NmSOw,4.066666666666666,0.9611501047232549,15,729.8666666666667,0.3398418524038595,0.16902939575945317,0,Warm Optimist,"{'positivity': 'high', 'verbosity': 'moderate', 'emotional_stability': 'stable', 'review_style': 'supportive', 'expectation_level': 'moderate', 'decision_style': 'emotionally positive'}",0.2,0.2,1.7333333333333334,0.0,0.06666666666666667,0.13333333333333333,1.2666666666666666,0.06666666666666667,0.0,0.0,0.06666666666666667,0.26666666666666666,0.0,0.8,0.0,0.26666666666666666,service_quality,3,0.15302648578811381,emotionally_stable,729.8666666666667,0.2,0.26666666666666666,0.024190777392523264,0.0,0.0,balanced,0.0,0.06666666666666667,46.53333333333333,0.0,0.06666666666666667,46.333333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.13333333333333333,0.0,0.0,0.06666666666666667,0.06666666666666667,0.2,0.0,0.0,0.0,0.06666666666666667,pidgin_staples,"Archetype: Warm Optimist

    Communication Style:
    balanced

    Dominant Value:
    service_quality

    Emotional Trajectory:
    emotionally_stable

    Nigerian Identity:
    pidgin_staples","expects courteous, attentive, and reliable staff","{'archetype': 'Warm Optimist', 'communication_style': 'balanced', 'dominant_value': 'service_quality', 'emotional_trajectory': 'emotionally_stable', 'nigerian_identity': 'pidgin_staples', 'recommendation_behavior': 'expects courteous, attentive, and reliable staff'}"
Gcxm0XlnMIW0sUwiYgo4dA,4.3125,0.704154339142587,16,288.3125,0.36256048524757406,0.1446639292080203,0,Warm Optimist,"{'positivity': 'high', 'verbosity': 'moderate', 'emotional_stability': 'stable', 'review_style': 'supportive', 'expectation_level': 'moderate', 'decision_style': 'emotionally positive'}",0.125,0.0625,0.9375,0.0,0.125,0.25,0.875,0.0,0.0,0.0,0.1875,0.0,0.0625,0.6875,0.0,0.0,service_quality,1,-0.20109649122807022,emotionally_stable,288.3125,0.1875,0.0,0.031234220891299864,0.0,0.0,balanced,0.0,0.25,16.9375,0.0,0.25,16.5625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.4375,0.0,0.0,0.0,0.0,pidgin_staples,"Archetype: Warm Optimist

    Communication Style:
    balanced

    Dominant Value:
    service_quality

    Emotional Trajectory:
    emotionally_stable

    Nigerian Identity:
    pidgin_staples","expects courteous, attentive, and reliable staff","{'archetype': 'Warm Optimist', 'communication_style': 'balanced', 'dominant_value': 'service_quality', 'emotional_trajectory': 'emotionally_stable', 'nigerian_identity': 'pidgin_staples', 'recommendation_behavior': 'expects courteous, attentive, and reliable staff'}"
GdFOEbcrJcoV11nP4ObzKg,4.545454545454546,0.8004327833694974,22,442.72727272727275,0.34638782768837917,0.21121461398864178,0,Warm Optimist,"{'positivity': 'high', 'verbosity': 'moderate', 'emotional_stability': 'stable', 'review_style': 'supportive', 'expectation_level': 'moderate', 'decision_style': 'emotionally positive'}",0.0,0.09090909090909091,1.3181818181818181,0.0,0.2727272727272727,0.4090909090909091,0.8636363636363636,0.09090909090909091,0.13636363636363635,0.0,0.13636363636363635,0.13636363636363635,0.0,0.5454545454545454,0.0,0.13636363636363635,service_quality,-1,-0.6875661375661375,becoming_more_negative,442.72727272727275,1.8636363636363635,0.0,0.027306785706191272,0.0,0.0,balanced,0.0,0.0,23.727272727272727,0.0,0.0,23.40909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2727272727272727,0.3181818181818182,0.0,0.0,0.2727272727272727,0.0,pidgin_staples,"Archetype: Warm Optimist

    Communication Style:
    balanced

    Dominant Value:
    service_quality

    Emotional Trajectory:
    becoming_more_negative

    Nigerian Identity:
    pidgin_staples","expects courteous, attentive, and reliable staff","{'archetype': 'Warm Optimist', 'communication_style': 'balanced', 'dominant_value': 'service_quality', 'emotional_trajectory': 'becoming_more_negative', 'nigerian_identity': 'pidgin_staples', 'recommendation_behavior': 'expects courteous, attentive, and reliable staff'}"
Gy1UDGNUZLuZJAVBArjWnw,4.0,1.1952286093343936,15,892.4,0.18665913169904125,0.13057002296910875,3,Emotional Storyteller,"{'positivity': 'moderate', 'verbosity': 'high', 'emotional_stability': 'reflective', 'review_style': 'narrative', 'expectation_level': 'balanced', 'decision_style': 'emotionally expressive'}",0.06666666666666667,0.2,0.4666666666666667,0.0,0.3333333333333333,0.2,1.1333333333333333,0.06666666666666667,0.13333333333333333,0.0,0.4,0.26666666666666666,0.06666666666666667,0.13333333333333333,0.13333333333333333,0.26666666666666666,food_quality,0,0.013293650793650795,emotionally_stable,892.4,0.7333333333333333,0.26666666666666666,0.028891022996717232,0.0,0.0,balanced,0.0,0.13333333333333333,58.06666666666667,0.0,0.0,57.2,0.0,0.0,0.26666666666666666,0.0,0.13333333333333333,0.0,0.0,0.0,0.0,0.06666666666666667,0.3333333333333333,0.5333333333333333,0.0,0.0,0.2,0.0,pidgin_staples,"Archetype: Emotional Storyteller

    Communication Style:
    balanced

    Dominant Value:
    food_quality

    Emotional Trajectory:
    emotionally_stable

    Nigerian Identity:
    pidgin_staples",prioritizes authentic and high-quality meals,"{'archetype': 'Emotional Storyteller', 'communication_style': 'balanced', 'dominant_value': 'food_quality', 'emotional_trajectory': 'emotionally_stable', 'nigerian_identity': 'pidgin_staples', 'recommendation_behavior': 'prioritizes authentic and high-quality meals'}"
H70qlEfrariOPsMeFo5-pA,2.85,1.7554426642213128,20,574.5,0.12222830618761842,0.2879183952717932,2,Harsh Critic,"{'positivity': 'low', 'verbosity': 'high', 'emotional_stability': 'critical', 'review_style': 'analytical', 'expectation_level': 'high', 'decision_style': 'detail-oriented'}",0.0,0.15,0.6,0.0,0.45,0.15,0.95,0.15,0.0,0.0,0.25,0.05,0.05,0.25,0.05,0.15,food_quality,0,0.08246577270967514,emotionally_stable,574.5,1.45,0.15,0.01223609218318732,0.0,0.0,balanced,0.0,0.2,34.4,0.0,0.15,33.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.6,0.0,0.0,0.05,0.0,pidgin_staples,"Archetype: Harsh Critic

    Communication Style:
    balanced

    Dominant Value:
    food_quality

    Emotional Trajectory:
    emotionally_stable

    Nigerian Identity:
    pidgin_staples",prioritizes authentic and high-quality meals,"{'archetype': 'Harsh Critic', 'communication_style': 'balanced', 'dominant_value': 'food_quality', 'emotional_trajectory': 'emotionally_stable', 'nigerian_identity': 'pidgin_staples', 'recommendation_behavior': 'prioritizes authentic and high-quality meals'}"
HNyPFluvz2o7BGq0_LvWwQ,4.678571428571429,0.6118321864193027,28,679.3928571428571,0.35489795812228564,0.14769879307451736,0,Warm Optimist,"{'positivity': 'high', 'verbosity': 'moderate', 'emotional_stability': 'stable', 'review_style': 'supportive', 'expectation_level': 'moderate', 'decision_style': 'emotionally positive'}",0.2857142857142857,0.21428571428571427,0.8928571428571429,0.0,0.21428571428571427,0.21428571428571427,0.7142857142857143,0.0,0.07142857142857142,0.0,0.39285714285714285,0.6785714285714286,0.07142857142857142,1.1785714285714286,0.0,0.14285714285714285,positive_exaggeration,0,-0.08769459706959709,emotionally_stable,679.3928571428571,3.5357142857142856,0.07142857142857142,0.023948213553738374,0.0,0.0,balanced,0.0,0.2857142857142857,39.42857142857143,0.0,0.07142857142857142,38.82142857142857,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.03571428571428571,0.21428571428571427,0.2857142857142857,0.0,0.0,0.14285714285714285,0.0,pidgin_staples,"Archetype: Warm Optimist

    Communication Style:
    balanced

    Dominant Value:
    positive_exaggeration

    Emotional Trajectory:
    emotionally_stable

    Nigerian Identity:
    pidgin_staples",balanced preferences,"{'archetype': 'Warm Optimist', 'communication_style': 'balanced', 'dominant_value': 'positive_exaggeration', 'emotional_trajectory': 'emotionally_stable', 'nigerian_identity': 'pidgin_staples', 'recommendation_behavior': 'balanced preferences'}"
